arm,threshold,n_runs,n_detected_before,n_detected_after,n_missed,n_false_alarm,n_no_event,detection_rate,false_alarm_rate,n_lead_defined,lead_median_slices,lead_p10_slices,lead_p90_slices,lead_mean_slices,git_sha,source_file,ablation_axis
soft_calibrated_mlp,0.47,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.49,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.51,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.53,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.55,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.57,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.59,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.61,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.63,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.65,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.67,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.69,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.71,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.73,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.75,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.77,30,0,30,0,0,0,1.0,,30,0.0,-4.0,0.0,-0.9333333333333332,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.79,30,0,30,0,0,0,1.0,,30,-1.0,-4.0,0.0,-1.3333333333333333,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.81,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.83,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.85,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.87,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.89,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.91,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.93,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.95,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-12.966666666666669,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.97,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-13.0,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
soft_calibrated_mlp,0.99,30,0,30,0,0,0,1.0,,30,-4.0,-44.0,0.0,-13.3,26df4e8995c1c630633feceb754368becd635ef4-dirty,exp11_dbn_lead_time_20260806T100252Z.csv,gnn_vs_mlp
